Timestamp,Roll,Pitch,Yaw,GravX,GravY,GravZ,UserAccX,UserAccY,UserAccZ,GyroX,GyroY,GyroZ,TotalAccX,TotalAccY,TotalAccZ,Ground_Truth
1772309644,-0.6263,0.0604,0.118,-0.5851,-0.0603,-0.8087,0.0018,0.2732,-0.0922,-0.9226,-3.2907,2.2104,-0.5833,0.2128,-0.901,dws
1772309644,-0.6827,0.0175,0.1415,-0.6308,-0.0175,-0.7758,-0.0555,0.1817,-0.1995,-1.0193,-2.2265,2.1823,-0.6863,0.1642,-0.9752,dws
1772309644,-0.7257,-0.0268,0.1619,-0.6634,0.0268,-0.7478,-0.1563,0.1275,-0.2706,-1.0024,-2.2148,2.3024,-0.8197,0.1543,-1.0184,dws
1772309644,-0.766,-0.0685,0.1832,-0.6916,0.0685,-0.719,0.0209,0.0761,-0.2316,-0.624,-2.1008,2.133,-0.6707,0.1446,-0.9506,dws
1772309644,-0.8109,-0.1064,0.2068,-0.7208,0.1062,-0.685,0.022,0.1017,-0.1908,-0.4025,-2.6836,2.3158,-0.6988,0.2079,-0.8758,dws
1772309644,-0.8602,-0.1436,0.2379,-0.7502,0.1431,-0.6456,-0.0271,-0.0254,-0.3052,0.2102,-2.3289,2.3972,-0.7773,0.1177,-0.9508,dws
1772309644,-0.893,-0.1743,0.2707,-0.7671,0.1734,-0.6176,-0.1909,0.0197,-0.2898,0.2769,-1.5665,2.1074,-0.9581,0.1931,-0.9074,dws
1772309644,-0.912,-0.2048,0.3012,-0.7742,0.2034,-0.5994,0.0173,0.0077,-0.1296,0.1886,-1.1104,2.2387,-0.7569,0.2111,-0.729,dws
1772309644,-0.9322,-0.2396,0.3342,-0.78,0.2373,-0.579,0.0213,-0.0852,-0.0722,0.3459,-1.9678,2.5091,-0.7587,0.152,-0.6512,dws
1772309644,-0.968,-0.2733,0.373,-0.7932,0.2699,-0.5459,-0.05,-0.179,-0.0274,0.6648,-2.5126,2.3297,-0.8432,0.0909,-0.5733,dws
1772309644,-1.01,-0.3013,0.4109,-0.8087,0.2968,-0.5079,-0.2606,-0.2057,-0.1157,0.8649,-2.6828,2.064,-1.0692,0.0911,-0.6236,dws
1772309644,-1.0447,-0.3235,0.4449,-0.8199,0.3179,-0.4761,-0.3842,-0.2024,-0.1101,0.6507,-1.7726,1.4954,-1.2041,0.1155,-0.5863,dws
1772309644,-1.0624,-0.3437,0.4643,-0.8224,0.337,-0.4583,-0.333,-0.2221,0.0909,-0.0724,-0.8069,1.2846,-1.1554,0.1149,-0.3674,dws
1772309644,-1.0752,-0.37,0.474,-0.8202,0.3617,-0.4433,-0.1944,-0.1706,0.105,-0.2247,-0.9633,1.4747,-1.0146,0.1911,-0.3383,dws
1772309644,-1.0931,-0.3951,0.4901,-0.8196,0.3849,-0.4243,-0.2102,-0.0198,-0.1691,0.4246,-1.3305,1.3749,-1.0298,0.3651,-0.5935,dws
1772309644,-1.1066,-0.4098,0.5149,-0.8201,0.3985,-0.4106,-0.4012,-0.0629,-0.2688,0.8578,-1.022,1.0104,-1.2214,0.3356,-0.6794,dws
1772309644,-1.111,-0.4177,0.5412,-0.8191,0.4057,-0.4056,-0.3918,-0.1514,-0.2127,0.9212,-0.4945,0.7955,-1.2109,0.2543,-0.6183,dws
1772309644,-1.1043,-0.4223,0.5669,-0.8147,0.4098,-0.4102,-0.2777,-0.088,-0.2323,1.0213,0.0842,0.7136,-1.0924,0.3218,-0.6425,dws
1772309644,-1.0858,-0.4253,0.5982,-0.8059,0.4126,-0.4247,-0.2066,0.0469,-0.3759,1.4209,0.4279,0.8735,-1.0125,0.4595,-0.8006,dws
1772309644,-1.0589,-0.4276,0.6389,-0.7933,0.4147,-0.4457,-0.1817,0.1155,-0.3472,1.786,0.5994,1.1612,-0.975,0.5303,-0.793,dws
1772309644,-1.0263,-0.4288,0.691,-0.7779,0.4158,-0.4711,-0.1655,0.1508,-0.4007,2.2687,0.4629,1.3378,-0.9434,0.5665,-0.8718,dws
1772309644,-0.9931,-0.4253,0.7522,-0.7631,0.4126,-0.4975,-0.2124,0.0891,-0.3358,2.6246,0.3039,1.3009,-0.9755,0.5017,-0.8333,dws
1772309644,-0.9647,-0.4156,0.8116,-0.7519,0.4038,-0.5212,-0.3287,-0.0118,-0.091,2.2726,0.1586,0.9244,-1.0806,0.3919,-0.6122,dws
1772309645,-0.9521,-0.4096,0.8501,-0.7473,0.3982,-0.532,-0.4044,-0.1493,0.5932,1.2994,-0.0738,0.6387,-1.1517,0.2489,0.0612,dws
1772309645,-0.9431,-0.3992,0.8839,-0.7457,0.3887,-0.5411,-0.1826,0.1518,-0.1333,1.1816,-0.8879,0.3031,-0.9283,0.5405,-0.6744,dws
1772309645,-0.9457,-0.3886,0.9107,-0.7504,0.3789,-0.5416,-0.1061,-0.026,0.379,1.2182,-0.4277,0.0919,-0.8565,0.3529,-0.1626,dws
1772309645,-0.9453,-0.3805,0.9254,-0.7527,0.3714,-0.5436,0.0751,-0.0775,0.5483,0.1309,-0.3515,0.0738,-0.6776,0.2939,0.0047,dws
1772309645,-0.9544,-0.3816,0.9273,-0.7573,0.3724,-0.5365,0.2029,-0.1919,0.5165,0.0832,-0.573,-0.0007,-0.5544,0.1805,-0.02,dws
1772309645,-0.9627,-0.3792,0.9312,-0.7625,0.3702,-0.5307,0.2739,-0.1332,0.1305,0.3181,-0.3195,0.0512,-0.4886,0.2369,-0.4002,dws
1772309645,-0.9626,-0.3775,0.9379,-0.7629,0.3686,-0.5311,0.3371,-0.2671,0.156,0.2876,0.0097,0.174,-0.4258,0.1015,-0.3751,dws
1772309645,-0.9577,-0.3763,0.9478,-0.7606,0.3675,-0.5352,0.2895,-0.2897,0.0725,0.5175,0.1214,0.2269,-0.4711,0.0778,-0.4627,dws
1772309645,-0.9493,-0.3743,0.9572,-0.7567,0.3657,-0.542,0.1386,-0.369,0.1257,0.2466,0.3721,0.1919,-0.6181,-0.0033,-0.4162,dws
1772309645,-0.9398,-0.3767,0.9631,-0.7508,0.3679,-0.5486,0.1616,-0.3006,0.0691,0.1252,0.347,0.4041,-0.5892,0.0672,-0.4795,dws
1772309645,-0.9325,-0.3856,0.9742,-0.7441,0.3761,-0.5521,0.1628,0.0898,0.0025,0.1274,0.0126,0.883,-0.5813,0.4659,-0.5496,dws
1772309645,-0.9299,-0.4016,0.9864,-0.7378,0.3909,-0.5504,0.0102,0.0801,0.2453,-0.3019,-0.2931,1.0381,-0.7276,0.4709,-0.3051,dws
1772309645,-0.9353,-0.4247,0.9918,-0.7333,0.4121,-0.5408,0.1043,0.1362,0.1158,-0.6027,-0.5882,1.1138,-0.629,0.5483,-0.425,dws
1772309645,-0.9566,-0.4526,0.9964,-0.7349,0.4373,-0.5183,0.2005,0.3694,0.1622,-0.7526,-1.6061,1.4424,-0.5345,0.8068,-0.356,dws
1772309645,-0.9868,-0.4853,1.0032,-0.738,0.4664,-0.4877,0.1421,0.1945,-0.0686,-1.009,-2.1313,1.736,-0.5959,0.6609,-0.5562,dws
1772309645,-1.0245,-0.5347,1.0061,-0.7352,0.5095,-0.447,0.6659,0.4169,0.0881,-0.7611,-1.9508,2.1392,-0.0693,0.9264,-0.3589,dws
1772309645,-1.052,-0.5718,1.025,-0.7303,0.5411,-0.417,-0.0462,0.3892,-0.4817,-0.0245,-1.4828,2.0502,-0.7764,0.9303,-0.8987,dws
1772309645,-1.0624,-0.6119,1.0449,-0.715,0.5744,-0.3985,0.1968,0.2707,-0.0805,-0.383,-0.8899,2.1296,-0.5182,0.8451,-0.479,dws
1772309645,-1.0708,-0.6505,1.0587,-0.6984,0.6056,-0.3815,-0.1079,0.057,-0.0137,-0.6096,-0.6853,2.0703,-0.8063,0.6626,-0.3952,dws
1772309645,-1.0719,-0.6971,1.0703,-0.6733,0.642,-0.3668,0.1124,0.098,0.1042,-0.7804,-0.2708,2.4684,-0.5609,0.74,-0.2626,dws
1772309645,-1.0696,-0.7487,1.0844,-0.6424,0.6807,-0.352,0.0919,0.0584,-0.166,-0.8303,-0.3353,2.4434,-0.5505,0.7391,-0.518,dws
1772309645,-1.0682,-0.7945,1.0899,-0.614,0.7135,-0.3375,-0.5005,-0.3209,-0.1768,-1.0089,0.2481,1.7963,-1.1145,0.3926,-0.5143,dws
1772309645,-1.0638,-0.8354,1.0865,-0.5865,0.7415,-0.3258,-0.4968,-0.4213,0.0233,-1.1157,0.2317,1.6515,-1.0833,0.3202,-0.3025,dws
1772309645,-1.0663,-0.8761,1.0822,-0.5604,0.7682,-0.3095,-0.379,-0.3998,0.1206,-1.0997,-0.0875,1.8887,-0.9394,0.3684,-0.1888,dws
1772309645,-1.0761,-0.9208,1.0802,-0.5327,0.7961,-0.2873,-0.3519,-0.2317,0.1705,-1.1557,-0.6361,1.9467,-0.8846,0.5644,-0.1168,dws
1772309645,-1.0926,-0.9702,1.0788,-0.5018,0.825,-0.2601,-0.1109,-0.097,0.1811,-1.2209,-0.7158,2.3495,-0.6126,0.728,-0.079,dws
1772309645,-1.107,-1.0177,1.0781,-0.4699,0.8509,-0.235,-0.0307,-0.1887,0.0635,-0.9758,-0.8206,1.9331,-0.5005,0.6622,-0.1715,dws
1772309645,-1.1225,-1.0559,1.0805,-0.4438,0.8704,-0.2134,-0.0072,0.1719,0.0699,-0.6926,-0.819,1.705,-0.4509,1.0423,-0.1435,dws
1772309645,-1.1298,-1.0897,1.0857,-0.4185,0.8865,-0.1976,-0.0615,0.3462,-0.1217,-0.5674,-0.4108,1.3691,-0.48,1.2327,-0.3192,dws
1772309645,-1.1412,-1.1125,1.0811,-0.4022,0.8968,-0.1843,-0.0052,0.0059,0.0452,-0.6356,-0.2387,0.806,-0.4074,0.9027,-0.1391,dws
1772309645,-1.154,-1.1307,1.0699,-0.3896,0.9047,-0.1725,0.207,0.2075,-0.0516,-0.5862,-0.1387,0.6421,-0.1826,1.1122,-0.2241,dws
1772309645,-1.1629,-1.1444,1.0621,-0.3797,0.9104,-0.1641,0.0112,0.2703,-0.1499,-0.2671,-0.0054,0.5185,-0.3685,1.1807,-0.3139,dws
1772309645,-1.1651,-1.1542,1.0586,-0.3718,0.9145,-0.1597,-0.1876,0.1895,0.0338,-0.3086,0.2043,0.3228,-0.5593,1.104,-0.1259,dws
1772309645,-1.1692,-1.1622,1.0439,-0.3657,0.9177,-0.1553,-0.2508,0.028,0.1786,-0.5189,0.7427,0.1971,-0.6165,0.9457,0.0233,dws
1772309645,-1.1742,-1.1676,1.0168,-0.3619,0.9198,-0.1516,-0.2607,-0.0569,0.1178,-0.6011,1.1586,-0.0556,-0.6226,0.8629,-0.0338,dws
1772309645,-1.1816,-1.1677,0.9862,-0.3629,0.9199,-0.1489,-0.0166,-0.0415,-0.1051,-0.5203,0.7555,-0.2728,-0.3796,0.8783,-0.254,dws
1772309645,-1.1889,-1.1693,0.9678,-0.3626,0.9205,-0.1456,0.2089,0.0404,-0.1869,-0.203,0.3568,0.1619,-0.1537,0.9608,-0.3325,dws
1772309645,-1.1845,-1.1797,0.9645,-0.3531,0.9245,-0.1436,0.0931,-0.0716,-0.0931,-0.292,0.5131,0.7855,-0.26,0.8529,-0.2368,dws
1772309645,-1.163,-1.1984,0.9721,-0.334,0.9315,-0.1443,0.0978,-0.0573,0.0512,-0.1571,0.9003,0.9326,-0.2362,0.8741,-0.0931,dws
1772309645,-1.1346,-1.2135,0.9843,-0.317,0.9368,-0.1478,0.0325,0.0079,0.0637,0.0409,0.5096,0.6639,-0.2845,0.9448,-0.0841,dws
1772309645,-1.1002,-1.2203,1.0184,-0.3061,0.9392,-0.1557,0.0667,0.0169,-0.0409,0.6285,-0.0815,0.4794,-0.2393,0.9561,-0.1966,dws
1772309645,-1.063,-1.2215,1.0611,-0.299,0.9396,-0.1664,0.0257,-0.0199,-0.0187,0.5523,-0.1871,0.319,-0.2733,0.9198,-0.1851,dws
1772309645,-1.0395,-1.2227,1.0884,-0.2941,0.94,-0.1728,-0.0152,0.0064,-0.053,0.189,-0.0215,0.2847,-0.3093,0.9464,-0.2258,dws
1772309645,-1.0292,-1.2277,1.1006,-0.2882,0.9417,-0.1734,0.0069,-0.0173,-0.0828,-0.0493,-0.1097,0.3788,-0.2813,0.9244,-0.2562,dws
1772309645,-1.0215,-1.2346,1.1119,-0.2813,0.944,-0.1722,-0.0422,-0.1041,0.0427,0.0623,-0.0573,0.434,-0.3235,0.84,-0.1295,dws
1772309645,-1.0045,-1.2431,1.1321,-0.2717,0.9468,-0.1727,-0.0425,-0.0594,0.0461,0.0204,-0.1183,0.6513,-0.3141,0.8874,-0.1266,dws
1772309645,-0.9851,-1.2551,1.1554,-0.2588,0.9506,-0.1716,-0.0733,-0.0332,0.0186,-0.0322,-0.1879,0.7335,-0.332,0.9174,-0.1531,dws
1772309645,-0.9629,-1.2667,1.1824,-0.2458,0.9541,-0.1711,-0.0113,-0.0202,-0.0355,0.068,-0.1244,0.6854,-0.2571,0.9339,-0.2065,dws
1772309645,-0.9389,-1.2752,1.212,-0.2351,0.9566,-0.1721,0.0023,-0.0086,0.0053,0.1537,-0.3602,0.5172,-0.2327,0.948,-0.1668,dws
1772309645,-0.9182,-1.2806,1.2408,-0.2273,0.9582,-0.1737,0.0402,0.0141,0.0113,0.1471,-0.2903,0.445,-0.1871,0.9723,-0.1625,dws
1772309645,-0.8976,-1.2876,1.2648,-0.2185,0.9602,-0.1742,0.0493,0.0105,0.0046,-0.0486,0.0138,0.5514,-0.1691,0.9707,-0.1696,dws
1772309646,-0.8758,-1.2992,1.2864,-0.206,0.9633,-0.1718,-0.0037,-0.0275,0.0102,-0.2126,0.1163,0.7366,-0.2098,0.9358,-0.1615,dws
1772309646,-0.8451,-1.3136,1.3146,-0.1903,0.9671,-0.1688,-0.0075,-0.0445,-0.0043,-0.1218,0.1916,0.7951,-0.1977,0.9226,-0.1731,dws
1772309646,-0.8074,-1.3238,1.3513,-0.1767,0.9696,-0.1691,-0.0188,-0.0159,0.0058,0.1085,-0.0441,0.5449,-0.1955,0.9538,-0.1632,dws
1772309646,-0.7775,-1.3275,1.3872,-0.169,0.9705,-0.1717,-0.0115,0.0251,0.004,0.2103,-0.3688,0.3955,-0.1805,0.9956,-0.1677,dws
1772309646,-0.7478,-1.3321,1.4271,-0.1608,0.9716,-0.1734,0.0567,-0.0526,0.0002,0.1182,-0.4134,0.5767,-0.1041,0.919,-0.1732,dws
1772309646,-0.7243,-1.3398,1.4604,-0.1517,0.9734,-0.1715,-0.0616,-0.253,0.0211,-0.1975,-0.5602,0.5331,-0.2133,0.7205,-0.1503,dws
1772309646,-0.7074,-1.348,1.4856,-0.1436,0.9753,-0.1679,-0.0841,-0.2359,0.0413,-0.0007,-0.0514,0.4207,-0.2277,0.7393,-0.1266,dws
1772309646,-0.6724,-1.3529,1.5183,-0.1347,0.9763,-0.1692,-0.0191,-0.0095,0.0177,0.0324,0.2154,0.4865,-0.1538,0.9669,-0.1514,dws
1772309646,-0.6326,-1.3575,1.5576,-0.1251,0.9773,-0.1707,-0.0316,0.0435,-0.037,0.1372,-0.1265,0.3984,-0.1567,1.0209,-0.2077,dws
1772309646,-0.6049,-1.356,1.5888,-0.1212,0.977,-0.1753,-0.0005,-0.0624,-0.0997,0.3066,-0.0205,0.0356,-0.1217,0.9146,-0.275,dws
1772309646,-0.6082,-1.353,1.5845,-0.1235,0.9764,-0.1773,0.0773,-0.0331,0.1512,-0.0785,0.1056,-0.2604,-0.0461,0.9433,-0.0261,dws
1772309646,-0.6369,-1.3524,1.5523,-0.1288,0.9763,-0.1742,0.089,0.0474,-0.0414,-0.2879,0.0998,-0.2862,-0.0399,1.0237,-0.2156,dws
1772309646,-0.6663,-1.3557,1.5201,-0.1319,0.977,-0.1678,0.0787,0.0829,0.0171,-0.3757,0.079,-0.0615,-0.0533,1.0598,-0.1507,dws
1772309646,-0.6859,-1.3609,1.4993,-0.132,0.9781,-0.1612,0.033,0.0624,0.0138,-0.3044,-0.001,0.0141,-0.0989,1.0405,-0.1475,dws
1772309646,-0.7041,-1.3653,1.4815,-0.1321,0.979,-0.1555,0.0089,0.007,0.0153,-0.2823,-0.0723,0.0104,-0.1232,0.986,-0.1402,dws
1772309646,-0.7207,-1.3702,1.4657,-0.1315,0.9799,-0.1497,0.0103,0.0187,0.0162,-0.2797,0.0319,0.0714,-0.1212,0.9986,-0.1335,dws
1772309646,-0.7279,-1.3755,1.4579,-0.1291,0.981,-0.1449,-0.0282,0.1203,0.0342,-0.2104,-0.0096,0.1456,-0.1573,1.1013,-0.1107,dws
1772309646,-0.7266,-1.3801,1.46,-0.1259,0.9819,-0.1417,-0.0566,0.1349,0.0138,-0.1057,-0.0074,0.2154,-0.1825,1.1168,-0.1279,dws
1772309646,-0.7129,-1.3839,1.4743,-0.1215,0.9826,-0.1405,-0.058,0.1275,0.0098,-0.0068,-0.0435,0.2257,-0.1795,1.11,-0.1307,dws
1772309646,-0.6999,-1.385,1.4888,-0.119,0.9828,-0.1413,-0.1007,0.1677,-0.0526,0.0644,0,0.0303,-0.2197,1.1505,-0.1938,dws
1772309646,-0.6982,-1.3846,1.4896,-0.119,0.9827,-0.1418,-0.011,0.0193,0.0586,-0.0041,0.0558,-0.0171,-0.13,1.002,-0.0833,dws
1772309646,-0.6956,-1.384,1.4923,-0.119,0.9826,-0.1426,-0.0201,-0.0218,-0.0147,0.0854,-0.0478,0.0137,-0.1391,0.9608,-0.1573,dws
1772309646,-0.6877,-1.3826,1.5015,-0.1188,0.9823,-0.1446,-0.0062,-0.0302,-0.0059,0.1144,-0.076,0.0263,-0.125,0.9521,-0.1505,dws
1772309646,-0.6822,-1.3815,1.5091,-0.1186,0.9821,-0.146,-0.0088,0.003,0.0109,0.0474,-0.109,0.0224,-0.1274,0.9852,-0.1351,dws
1772309646,-0.6822,-1.3817,1.5113,-0.1185,0.9822,-0.1459,0.0234,0.0004,0.0212,-0.0294,-0.1123,0.0237,-0.0951,0.9826,-0.1247,dws
1772309646,-0.6851,-1.3826,1.5105,-0.1184,0.9823,-0.1448,0.0344,-0.0199,0,-0.0526,-0.0957,0.0155,-0.0839,0.9624,-0.1448,dws
1772309646,-0.6901,-1.3835,1.5065,-0.1186,0.9825,-0.1436,0.0093,-0.001,-0.0119,-0.0521,0.0303,-0.0218,-0.1092,0.9816,-0.1555,dws
1772309646,-0.6928,-1.3831,1.5024,-0.1192,0.9824,-0.1436,-0.0166,-0.0032,-0.0095,0.0318,0.012,-0.0391,-0.1357,0.9793,-0.1531,dws
1772309646,-0.6899,-1.3816,1.5062,-0.1197,0.9821,-0.1451,0.028,0.0013,0.0254,0.0875,-0.0418,-0.0247,-0.0917,0.9835,-0.1197,dws
1772309646,-0.6975,-1.3801,1.4997,-0.1217,0.9819,-0.1453,-0.0141,0.0092,-0.0009,-0.07,-0.1085,-0.2116,-0.1359,0.9911,-0.1462,dws
1772309646,-0.7255,-1.3799,1.4725,-0.1259,0.9818,-0.142,0.0024,-0.047,-0.0548,-0.2567,0.171,-0.1854,-0.1235,0.9349,-0.1967,dws
1772309646,-0.7555,-1.3822,1.4326,-0.1285,0.9823,-0.1365,-0.1335,-0.0696,-0.0533,-0.3572,0.6387,-0.2027,-0.2621,0.9127,-0.1898,dws
1772309646,-0.7733,-1.3831,1.4048,-0.1304,0.9824,-0.1336,-0.0391,0.0062,0.0589,-0.0293,0.1935,-0.1052,-0.1694,0.9886,-0.0747,dws
1772309646,-0.7684,-1.382,1.412,-0.1304,0.9822,-0.1349,0.1298,0.0715,0.0377,0.1225,-0.2976,0.0952,-0.0007,1.0537,-0.0972,dws
1772309646,-0.7555,-1.3817,1.4316,-0.1289,0.9822,-0.1368,-0.0483,-0.0101,0.0012,0.1566,-0.313,0.1369,-0.1772,0.9721,-0.1357,dws
1772309646,-0.7384,-1.3813,1.4546,-0.1268,0.9821,-0.1393,-0.0396,-0.0234,-0.0248,0.1543,-0.2275,0.1726,-0.1664,0.9587,-0.1641,dws
1772309646,-0.7235,-1.3813,1.4744,-0.1247,0.9821,-0.1412,-0.0045,-0.0277,-0.012,0.1006,-0.2389,0.0866,-0.1293,0.9544,-0.1532,dws
1772309646,-0.7268,-1.3808,1.4756,-0.1255,0.982,-0.1411,0.0286,-0.0118,-0.0009,-0.0651,-0.1838,-0.1093,-0.0969,0.9702,-0.142,dws
1772309646,-0.7557,-1.3792,1.4491,-0.1306,0.9817,-0.1386,0.0079,-0.1265,-0.0058,-0.2084,-0.1774,-0.2753,-0.1227,0.8552,-0.1443,dws
1772309646,-0.785,-1.3831,1.4216,-0.1319,0.9824,-0.132,0.1121,-0.2159,-0.0191,-0.3959,-0.0045,0.2029,-0.0198,0.7665,-0.1511,dws
1772309646,-0.7991,-1.3914,1.4114,-0.1279,0.984,-0.1244,0.0638,-0.2857,0.0057,-0.3173,-0.303,0.2766,-0.064,0.6983,-0.1187,dws
1772309646,-0.7884,-1.3994,1.4272,-0.1209,0.9854,-0.1202,0.0688,-0.4156,0.0297,-0.1097,-0.1677,0.517,-0.0521,0.5697,-0.0905,dws
1772309646,-0.7463,-1.4104,1.4713,-0.1084,0.9872,-0.1173,0.0701,-0.3563,0.0568,-0.2269,0.1549,0.778,-0.0384,0.6309,-0.0604,dws
1772309646,-0.6832,-1.4252,1.5303,-0.0916,0.9894,-0.1125,0.0749,-0.3229,0.0504,-0.331,0.2953,0.8242,-0.0167,0.6665,-0.0621,dws
1772309646,-0.6385,-1.4421,1.5736,-0.0765,0.9917,-0.1031,0.0474,-0.0838,0.0056,-0.6343,-0.147,0.7216,-0.0291,0.908,-0.0975,dws
1772309646,-0.608,-1.4617,1.6092,-0.0622,0.9941,-0.0894,0.0634,-0.0099,-0.0432,-0.7228,-0.3222,0.79,0.0012,0.9841,-0.1326,dws
1772309646,-0.5491,-1.4802,1.6786,-0.0472,0.9959,-0.0772,-0.0063,0.1464,-0.0433,-0.4621,-0.7107,0.7488,-0.0535,1.1423,-0.1204,dws
1772309646,-0.5154,-1.4947,1.7345,-0.0375,0.9971,-0.0661,0.025,0.03,0.0268,-0.6167,-1.5953,0.3681,-0.0125,1.0271,-0.0394,dws
1772309646,-0.6303,-1.5129,1.6555,-0.0341,0.9983,-0.0468,-0.0009,-0.1369,0.0436,-1.0119,-1.7693,0.3378,-0.035,0.8615,-0.0032,dws
1772309646,-0.6787,-1.5316,1.6294,-0.0246,0.9992,-0.0305,-0.0448,0.0511,-0.0628,-0.7034,-0.901,0.8144,-0.0694,1.0503,-0.0933,dws
1772309647,-0.0848,-1.5488,2.2348,-0.0019,0.9998,-0.0219,0.0361,0.0873,0.0206,-0.1878,0.2836,1.441,0.0343,1.0871,-0.0013,dws
1772309647,1.0607,-1.5356,-2.9268,0.0307,0.9994,-0.0172,-0.0112,-0.322,0.0932,0.1653,1.4725,1.7273,0.0195,0.6774,0.076,dws
1772309647,1.2587,-1.5023,-2.7484,0.0651,0.9977,-0.021,-0.0399,-0.5071,0.0089,0.1015,0.4804,1.6886,0.0252,0.4905,-0.0121,dws
1772309647,1.3636,-1.4718,-2.6424,0.0967,0.9951,-0.0203,-0.0689,-0.549,-0.0015,-0.1141,-0.5181,1.5138,0.0278,0.4461,-0.0218,dws
